state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
co,2013A,lower,HB 13-1276,HOA Debt Collection Limitations,17:19.8,12:50.5,bill,
co,2013A,lower,HB 13-1277,HOA Reg License Common Interest Community Managers,17:20.8,12:52.6,bill,
co,2013A,lower,HB 13-1278,Oil Spills Gas Releases Reporting,17:21.7,38:53.9,bill,
co,2013A,lower,HB 13-1279,Juvenile Physical Restraints And Waiver Of Counsel,17:22.7,34:47.9,bill,
co,2013A,lower,HB 13-1280,Target Reserve Req Waiver For Building Reg Fund,17:23.5,42:26.3,bill,
co,2013A,lower,HB 13-1281,Medicaid Management Info System Approp Two Years,17:24.5,38:59.9,bill,
co,2013A,lower,HB 13-1282,Gov May Repay Transfers To Disaster Emergency Fund,17:25.5,39:02.0,bill,
co,2013A,lower,HB 13-1283,Species Conservation Trust Fund,17:26.8,42:33.4,bill,
co,2013A,lower,HB 13-1284,Make Article 9 UCC Security Interests Uniform,18:04.9,42:35.2,bill,
co,2013A,lower,HB 13-1285,Study Disparities In State Procurement,18:28.6,37:14.1,bill,
co,2013A,lower,HB 13-1286,Suspend State Recovery Audits,19:49.6,13:10.2,bill,
co,2013A,lower,HB 13-1287,Extend CO Job Growth Incentive Tax Credit 5 Years,19:50.6,39:12.5,bill,
co,2013A,lower,HB 13-1288,Establish Statewide Uniform Sales & Use Tax Base,20:28.6,13:15.1,bill,
co,2013A,lower,HB 13-1289,Electronic Motor Vehicle Info Transfer,20:29.9,42:47.5,bill,
co,2013A,lower,HB 13-1290,Modernize Stop-loss Health Insurance,20:30.7,47:30.1,bill,
co,2013A,lower,HB 13-1291,Colorado Early Head Start Grant Program,20:31.9,13:22.2,bill,
co,2013A,lower,HB 13-1292,Keep Jobs In Colorado Act,20:33.0,48:19.3,bill,
co,2013A,lower,HB 13-1293,Gov To Create Exec Branch Climate Change Position,22:16.9,13:29.7,bill,
co,2013A,lower,HB 13-1294,Judicial Dept & CGIA,23:45.1,49:06.4,bill,
co,2013A,lower,HB 13-1295,Simplify Sales Tax For Marketplace Fairness Act,23:46.1,13:35.0,bill,
co,2013A,lower,HB 13-1296,Civil Commitments And Task Force,23:47.1,40:03.6,bill,
co,2013A,lower,HB 13-1297,Ft Lewis & School Of Mines Invest Authority,23:48.0,13:40.0,bill,
co,2013A,lower,HB 13-1298,Employment Policies For Nonclassified Employees,23:48.8,13:42.1,bill,
co,2013A,lower,HB 13-1299,Changes To The SMART Government Act Of 2010,24:38.7,43:17.1,bill,
co,2013A,lower,HB 13-1300,Revisor's Bill,24:39.7,13:46.9,bill,
co,2013A,lower,HB 13-1301,Procurement Technical Assistance Centers,24:40.1,13:49.4,bill,
co,2013A,lower,HB 13-1302,Special District Consolidation,24:40.9,13:52.0,bill,
co,2013A,lower,HB 13-1303,Create The Voter Access & Modernized Elections Act,24:41.9,39:50.6,bill,
co,2013A,lower,HB 13-1304,Unemployment Compensation Benefits Due To Lockout,25:16.9,40:27.6,bill,
co,2013A,lower,HB 13-1305,Address Possible Tobacco Settlement Payment Reducs,25:17.8,13:59.9,bill,
co,2013A,lower,HB 13-1306,Mental Health Task Force,25:43.0,40:30.4,bill,
co,2013A,lower,HB 13-1307,Legal Description In Real Property Title Documents,25:43.7,14:04.5,bill,
co,2013A,lower,HB 13-1308,Cell Phone Info To Police In Emergency Situation,25:44.5,40:00.2,bill,
co,2013A,lower,HB 13-1309,Health Insurance Coverage For Breast Imaging,30:49.9,39:36.9,bill,
co,2013A,lower,HB 13-1310,Pharmacy Intern Definition Repeal,30:50.9,14:13.3,bill,
co,2013A,lower,HB 13-1311,Clarify Definition Of Veterinary Premises,31:01.4,14:16.3,bill,
co,2013A,lower,HB 13-1312,When Retailers Must Collect Sales Tax,32:31.6,33:11.1,bill,
co,2013A,lower,HB 13-1313,Local Public Bodies & Executive Session,35:25.5,33:11.8,bill,
co,2013A,lower,HB 13-1314,Transfer Developmental Disabilities To HCPF,35:26.5,14:19.6,bill,
co,2013A,lower,HB 13-1315,Higher Ed Undergrad Student Health Ins Requirement,35:27.7,14:22.0,bill,
co,2013A,lower,HB 13-1316,Oil Gas Commn Uniform Groundwater Sample Rule,34:34.3,40:49.7,bill,
co,2013A,lower,HB 13-1317,Implement Amendment 64 Majority Recommendation,34:35.1,14:26.6,bill,
co,2013A,lower,HB 13-1318,Retail Marijuana Taxes,34:35.9,14:31.5,bill,
co,2013A,lower,HB 13-1319,Assessment Ratio For Residential Real Property,35:11.8,14:35.2,bill,
co,2013A,lower,HB 13-1320,Support For Meritorious Colorado Students,30:15.2,18:46.1,bill,
co,2013A,lower,HB 13-1321,Procurement Improvement Task Force,38:00.6,37:52.5,bill,
co,2013A,lower,HB 13-1322,Treat Recovered Natural Gas As Lease Gas,35:38.8,38:12.5,bill,
co,2013A,lower,HB 13-1323,Dept Corr Request Clarification Of Mittimus,35:39.6,14:41.5,bill,
co,2013A,lower,HB 13-1324,Add GA Members Statewide Internet Portal Auth Bd,35:40.6,14:43.5,bill,
co,2013A,lower,HB 13-1325,Inferences For Marijuana And Driving Offenses,39:57.0,14:45.4,bill,
co,2013A,lower,HCR 13-1001,Expand Senior Property Tax Exemption,20:33.5,33:16.0,concurrent resolution,
co,2013A,lower,HJR 13-1001,Oversight Responsibilities Of House Committees,10:22.7,20:51.2,joint resolution,
co,2013A,lower,HJR 13-1002,Joint Session - State of State,10:22.7,20:51.2,joint resolution,
co,2013A,lower,HJR 13-1003,Joint Session - State Of Judiciary,10:22.7,20:51.3,joint resolution,
co,2013A,lower,HJR 13-1004,Oppose Forest Service Water Permit Reqmnt,10:22.7,43:57.2,joint resolution,
co,2013A,lower,HJR 13-1005,Jt Rule House Comm Oversight Responsibilities,10:43.7,20:51.3,joint resolution,
co,2013A,lower,HJR 13-1006,Military Day,24:40.7,49:23.0,joint resolution,
co,2013A,lower,HJR 13-1007,Water Projects Eligibility Lists,19:02.7,08:10.6,joint resolution,
co,2013A,lower,HJR 13-1008,Honoring The USS Pueblo,24:40.7,49:25.3,joint resolution,
co,2013A,lower,HJR 13-1009,Rename Placerville Bridge For Pfc. Paul L. Haining,24:40.7,49:26.9,joint resolution,
co,2013A,lower,HJR 13-1010,60th Anniversary Of End Of Korean War,24:40.7,49:28.3,joint resolution,
co,2013A,lower,HJR 13-1011,Fallen Soldiers Resolution,24:40.7,08:15.8,joint resolution,
co,2013A,lower,HJR 13-1012,Guard And Reserve Retirees Designated Veterans,24:40.7,49:31.8,joint resolution,
co,2013A,lower,HJR 13-1013,School Choice Week,41:05.9,56:57.0,joint resolution,
co,2013A,lower,HJR 13-1014,Peace Corps Anniversary,56:33.4,17:48.2,joint resolution,
co,2013A,lower,HJR 13-1015,Approve School Of Mines Performance Contract,59:32.3,17:50.7,joint resolution,
co,2013A,lower,HJR 13-1016,Colorado Kennel Clubs Dog Fanciers,59:11.5,17:53.4,joint resolution,
co,2013A,lower,HJR 13-1017,Perinatal Bereavement Services,08:24.7,25:02.9,joint resolution,
co,2013A,lower,HJR 13-1018,Colorado Agriculture Appreciation,09:43.6,17:56.9,joint resolution,
co,2013A,lower,HJR 13-1019,Juvenile Defense Attorney Interim Committee,18:28.3,41:04.4,joint resolution,
co,2013A,lower,HJR 13-1020,20th Anniversary Of Victims' Rights Amendment,24:12.5,38:39.9,joint resolution,
co,2013A,lower,HJR 13-1021,Resolution To Hire School Security Officers,24:13.6,41:27.8,joint resolution,
co,2013A,lower,HJR 13-1022,Request Federal Gov Input Amendment 64 Marijuana,25:47.3,41:29.0,joint resolution,
co,2013A,lower,HJR 13-1023,Redesign Long-term Services And Supports System,31:22.6,41:08.9,joint resolution,
co,2013A,lower,HJR 13-1024,Gunnison Sage-grouse Endangered Species Listing,35:59.3,41:31.9,joint resolution,
co,2013A,lower,HJR 13-1025,Convening Date For The 2014 Legislative Session,35:08.7,41:11.4,joint resolution,
co,2013A,lower,HJR 13-1026,Protect Agricultural Water Supplies,35:09.8,41:34.9,joint resolution,
co,2013A,lower,HJR 13-1027,Wild & Scenic River Signs,35:43.7,41:14.6,joint resolution,
co,2013A,lower,HJR 13-1028,Interim Cmt Long-term Services,35:44.6,38:31.0,joint resolution,
co,2013A,lower,HJR 13-1029,Daniels Fund Recognition,35:45.5,38:45.9,joint resolution,
co,2013A,lower,HJR 13-1030,Concerning the adjournment sine die of the First Regular Session of the Sixty-ninth General Assembly.,44:33.4,41:19.0,joint resolution,
co,2013A,lower,HM 13-1001,Memorializing Speaker Carl Beverly Bledsoe,02:21.8,59:33.3,memorial,
co,2013A,lower,HM 13-1002,Memorializing Former Rep Frank Edward Evans,24:15.3,41:21.2,memorial,
co,2013A,lower,HM 13-1003,Memorializing Representative Robert Jackson,24:16.3,41:50.6,memorial,
co,2013A,lower,HM 13-1004,Ted Bryant Memorial,38:35.3,41:24.0,memorial,
co,2013A,lower,HM 13-1005,Memorializing Former Rep Elizabeth Benavidez,36:18.8,41:52.5,memorial,
co,2013A,lower,HR 13-1001,Temporary Rules Of The House,10:22.7,20:51.3,resolution,
co,2013A,lower,HR 13-1002,House Rule Changes,10:22.7,20:51.4,resolution,
co,2013A,lower,HR 13-1003,Officers & Employees Of The House,10:22.7,20:51.4,resolution,
co,2013A,lower,HR 13-1004,House Chaplains,10:22.7,20:51.5,resolution,
co,2013A,lower,HR 13-1005,House Comm Categorization For Scheduling,10:43.7,20:51.5,resolution,
co,2013A,lower,HR 13-1006,House Appointment To Independent Ethics Commission,10:43.7,20:51.5,resolution,
co,2013A,lower,HR 13-1007,Permanent Memorial Honoring Speaker Bledsoe,02:36.8,15:19.0,resolution,
co,2013A,lower,HR 13-1008,House Comm On Implementation Of Amendment 64,59:51.7,37:06.6,resolution,
co,2013A,lower,HR 13-1009,Protect Water Right Ownership Rights,41:54.6,42:03.3,resolution,
co,2013A,upper,SB 13-001,Colorado Working Families Economic Opportunity Act,10:21.9,17:17.0,bill,
co,2013A,upper,SB 13-002,Designate BOCES As Local Education Agencies,10:21.9,04:41.0,bill,
co,2013A,upper,SB 13-003,Coal Mine Methane Gas Capture,10:21.9,48:34.0,bill,
co,2013A,upper,SB 13-004,Electronic Renewal Senior Identification Card,10:22.0,17:18.0,bill,
co,2013A,upper,SB 13-005,Fort Carson Police Officers Peace Officer Status,10:22.0,11:08.2,bill,
co,2013A,upper,SB 13-006,No Reduction In K-12 Education To Expand Medicaid.,10:22.0,44:22.7,bill,
co,2013A,upper,SB 13-007,Eliminate Repeal Of CCJJ,10:22.0,17:34.5,bill,
co,2013A,upper,SB 13-008,Eliminate Waiting Period Under CHP+,10:22.0,08:45.5,bill,
co,2013A,upper,SB 13-009,School Board Policies Allowing Concealed Carry,10:22.0,44:24.5,bill,
co,2013A,upper,SB 13-010,Dean Allopathic Osteopathic Sch Commn Family Med,10:22.0,04:52.6,bill,
co,2013A,upper,SB 13-011,Colorado Civil Union Act,10:22.0,04:54.5,bill,
co,2013A,upper,SB 13-012,Child Abuse Reporting Youth Sports Organizations,10:22.0,04:57.1,bill,
co,2013A,upper,SB 13-013,Secret Service Limited Peace Officer Authority,10:22.0,15:05.1,bill,
co,2013A,upper,SB 13-014,Immunity For Admin Emer Drugs To Overdose Victims,10:22.0,17:40.9,bill,
co,2013A,upper,SB 13-015,Local Board Of Ed Meeting Electronic Participation,10:22.0,05:01.9,bill,
co,2013A,upper,SB 13-016,Self-driving Motor Vehicle Guidance,10:22.0,44:31.1,bill,
co,2013A,upper,SB 13-017,Opt-In Opt-Out Option Teacher's Union Membership,10:22.0,44:31.5,bill,
co,2013A,upper,SB 13-018,Permissible Use Of Credit Information By Employers,10:22.0,15:18.4,bill,
co,2013A,upper,SB 13-019,Promote Water Conservation,10:22.0,17:51.5,bill,
co,2013A,upper,SB 13-020,Business Fiscal Impacts Leg Measures & Exec Rules,10:22.0,44:33.8,bill,
co,2013A,upper,SB 13-021,Pipeline Rights-of-way,10:22.0,16:47.5,bill,
co,2013A,upper,SB 13-022,County Treasurer Becoming Public Trustee,10:22.0,44:34.7,bill,
co,2013A,upper,SB 13-023,Increase Damages Caps Under CGIA,10:22.1,15:29.6,bill,
co,2013A,upper,SB 13-024,Prohibit Discrimination Labor Union Participation,10:22.1,44:35.7,bill,
co,2013A,upper,SB 13-025,Collective Bargaining Firefighters,10:22.1,18:08.6,bill,
co,2013A,upper,SB 13-026,Update Michael Skolnik Medical Transparency Act,10:22.1,18:10.5,bill,
co,2013A,upper,SB 13-027,RTD Mass Transit Station Parking Facilities,10:22.1,17:05.2,bill,
co,2013A,upper,SB 13-028,Track Utility Data High Performance State Building,10:22.1,05:20.2,bill,
co,2013A,upper,SB 13-029,Habitat For Humanity Of CO Tax Checkoff Creation,10:22.1,59:40.0,bill,
co,2013A,upper,SB 13-030,Additional Review Of Rules Promulgated By Agencies,10:22.1,11:52.6,bill,
co,2013A,upper,SB 13-031,Tuition For Dropout Recovery Program Students,10:22.1,59:42.7,bill,
co,2013A,upper,SB 13-032,Life And Health Insurance Protection Association,10:22.1,59:44.7,bill,
co,2013A,upper,SB 13-033,In-state Classification CO High School Completion,12:59.2,17:19.4,bill,
co,2013A,upper,SB 13-034,Return Electronic Device Used By Offeror In RFP,19:00.2,44:44.6,bill,
co,2013A,upper,SB 13-035,Prohibit Red Light Camera Vehicle Identification,19:00.2,44:45.1,bill,
co,2013A,upper,SB 13-036,Repeal The Annual Revenue Resolution,19:00.2,44:45.6,bill,
co,2013A,upper,SB 13-037,Pinon Canyon Maneuver Site Land Purchase Auth,19:00.3,18:12.3,bill,
co,2013A,upper,SB 13-038,Emergency Provider And Rescue Unit Confidentiality,19:00.3,05:37.7,bill,
co,2013A,upper,SB 13-039,Regulate Audiology Practice,19:00.3,18:35.7,bill,
co,2013A,upper,SB 13-040,Complete Cemetery Expansion At Homelake Center,19:00.3,18:38.3,bill,
co,2013A,upper,SB 13-041,Protect Water Storage Long-term Use,19:00.3,12:09.4,bill,
co,2013A,upper,SB 13-042,Foreign Asst Med Professor Renew Physician License,19:00.3,16:32.3,bill,
co,2013A,upper,SB 13-043,On-premises Alcohol Consumption Prohibit Removal,19:00.3,18:38.6,bill,
co,2013A,upper,SB 13-044,Prepaid Inpatient Health Plan Incentives,19:00.3,05:48.1,bill,
co,2013A,upper,SB 13-045,Expand Sales Tax Exemption For Food,19:00.3,44:54.4,bill,
co,2013A,upper,SB 13-046,Dialysis Clinic Authorization Treat Outpatients,19:00.3,05:50.3,bill,
co,2013A,upper,SB 13-047,Youth In Foster Care And Identity Theft Protection,19:00.3,18:53.3,bill,
co,2013A,upper,SB 13-048,Authorize Local Government Use Of HUTF For Transit,19:00.3,18:07.4,bill,
co,2013A,upper,SB 13-049,Roundabout Turn & Lane Change Signal,19:00.3,57:10.3,bill,
co,2013A,upper,SB 13-050,Recycling Resources Economic Opportunity Fund,19:00.3,19:00.0,bill,
co,2013A,upper,SB 13-051,Fire Inspection Marijuana Cultivation Sites,19:00.3,19:13.7,bill,
co,2013A,upper,SB 13-052,Transit-oriented Development Claims,19:00.3,19:14.6,bill,
co,2013A,upper,SB 13-053,Exchange Of Student Data K-12 And Postsecondary,19:00.3,12:30.2,bill,
co,2013A,upper,SB 13-054,Underage Person Alcohol Consumption Parent Consent,19:01.8,45:00.8,bill,
co,2013A,upper,SB 13-055,PERA Actuarial Soundness & Reporting Requirements,19:01.8,45:01.5,bill,
co,2013A,upper,SB 13-056,Ban Sex-selection Abortions,19:01.8,45:02.0,bill,
co,2013A,upper,SB 13-057,Indep Review Of Solid Wastes Disposal Site App,19:01.8,46:24.7,bill,
co,2013A,upper,SB 13-058,Permanent Disability Parking Privileges,19:01.8,17:12.7,bill,
co,2013A,upper,SB 13-059,Peace Officers Obtain Liquor License,19:01.8,12:36.6,bill,
co,2013A,upper,SB 13-060,Civil Air Patrol Motor Vehicle License Plate,19:01.8,19:05.4,bill,
co,2013A,upper,SB 13-061,Motor Vehicle Emissions Inspections,19:01.9,49:32.7,bill,
co,2013A,upper,SB 13-062,Require Security At No-firearms Businesses,19:01.9,45:06.4,bill,
co,2013A,upper,SB 13-063,Recycled Energy Includes Gas Derived From Waste,19:01.9,49:34.2,bill,
co,2013A,upper,SB 13-064,Year-round Daylight Saving Time Standard Within CO,19:01.9,45:07.4,bill,
co,2013A,upper,SB 13-065,Allow Approval Voting Nonpartisan Local Election,19:01.9,45:07.8,bill,
co,2013A,upper,SB 13-066,Taxpayer Abortion Separation Act,19:01.9,45:08.3,bill,
co,2013A,upper,SB 13-067,Extend Public Lands Off-road Vehicle Law,19:01.9,11:04.9,bill,
co,2013A,upper,SB 13-068,Modify Late Vehicle Registration Fee,19:01.9,46:36.4,bill,
co,2013A,upper,SB 13-069,Income Tax Credits For Nonpublic Education,19:01.9,49:39.4,bill,
co,2013A,upper,SB 13-070,Alternative Fuel Fleet Vehicles,21:50.1,18:52.0,bill,
co,2013A,upper,SB 13-071,Student ID Number For Adult Education Programs,21:50.1,17:37.0,bill,
co,2013A,upper,SB 13-072,No Final Well Permit Req Denver Basin Designated,21:50.1,00:33.6,bill,
co,2013A,upper,SB 13-073,General Permits Stormwater Rule-making,21:50.1,19:29.6,bill,
co,2013A,upper,SB 13-074,Irrigation Water Right Historical Use Acreage,21:50.1,11:19.4,bill,
co,2013A,upper,SB 13-075,Promote Water Conservation Of Designated Ground Water,21:50.1,00:38.8,bill,
co,2013A,upper,SB 13-076,Use Of Archived Material For Leg Branch,21:50.1,19:12.4,bill,
co,2013A,upper,SB 13-077,Probate Code Omnibus,21:50.1,19:28.8,bill,
co,2013A,upper,SB 13-078,Erroneously Located Water Diversion Points,21:50.2,20:59.9,bill,
co,2013A,upper,SB 13-079,Rule Review Bill,21:50.2,19:33.3,bill,
co,2013A,upper,SB 13-080,FPPA Limitation On Liability,25:02.9,06:35.6,bill,
co,2013A,upper,SB 13-081,Vehicle Regis Penalty Statement Repeal Spec Plate,25:02.9,13:07.4,bill,
co,2013A,upper,SB 13-082,Wildfire Matters Review Committee,25:02.9,19:47.7,bill,
co,2013A,upper,SB 13-083,Prescribed Burn Prog Div Fire Prevention & Control,25:02.9,19:50.4,bill,
co,2013A,upper,SB 13-084,Authorize Alcohol Bev Cumulative Discount Programs,25:02.9,49:42.5,bill,
co,2013A,upper,SB 13-085,Suppl Approp Dept Of Agriculture,27:24.6,50:10.8,bill,
co,2013A,upper,SB 13-086,Suppl Approp Dept Of Corrections,27:24.6,49:50.2,bill,
co,2013A,upper,SB 13-087,Suppl Approp Dept Of Education,27:24.7,49:51.9,bill,
co,2013A,upper,SB 13-088,"Suppl Approp Office Of Gov, Lt Gov, & OSPB",27:24.7,49:53.7,bill,
co,2013A,upper,SB 13-089,Suppl Approp Dept Of Health Care Pol & Fin,27:24.7,49:55.4,bill,
co,2013A,upper,SB 13-090,Suppl Approp Dept Of Higher Ed,27:24.7,49:57.0,bill,
co,2013A,upper,SB 13-091,Suppl Approp Dept Of Human Services,27:24.7,06:56.6,bill,
co,2013A,upper,SB 13-092,Suppl Approp Judicial Dept,27:24.7,49:59.5,bill,
co,2013A,upper,SB 13-093,Suppl Approp Dept Of Labor & Employment,27:24.7,50:01.1,bill,
co,2013A,upper,SB 13-094,Suppl Approp Dept Of Law,27:24.7,50:02.8,bill,
co,2013A,upper,SB 13-095,Suppl Approp Legislative Dept,27:24.7,50:04.5,bill,
co,2013A,upper,SB 13-096,Suppl Approp Dept Of Local Affairs,27:24.7,50:06.1,bill,
co,2013A,upper,SB 13-097,Suppl Approp Dept Of Military Affairs,27:24.7,50:07.8,bill,
co,2013A,upper,SB 13-098,Suppl Approp Dept Of Natural Resources,27:24.7,50:09.5,bill,
co,2013A,upper,SB 13-099,Suppl Approp Dept Of Personnel,27:24.7,50:11.2,bill,
co,2013A,upper,SB 13-100,Suppl Approp Dept Of Public Health & Environment,27:24.7,50:12.7,bill,
co,2013A,upper,SB 13-101,Suppl Approp Dept Of Public Safety,27:24.7,50:14.4,bill,
co,2013A,upper,SB 13-102,Suppl Approp Dept Of Regulatory Agencies,27:24.7,50:16.1,bill,
co,2013A,upper,SB 13-103,Suppl Approp Dept Of Revenue,27:24.7,50:17.6,bill,
co,2013A,upper,SB 13-104,Suppl Approp Dept Of State,27:24.7,50:19.7,bill,
co,2013A,upper,SB 13-105,Suppl Approp Dept Of Transportation,27:24.8,50:21.3,bill,
co,2013A,upper,SB 13-106,Suppl Approp Dept Of The Treasury,27:24.8,50:22.7,bill,
co,2013A,upper,SB 13-107,Suppl Approp Capital Construction,27:24.8,50:24.4,bill,
co,2013A,upper,SB 13-108,Mid-year School Finance Adjustments,27:24.8,13:56.8,bill,
co,2013A,upper,SB 13-109,State Agency Indirect Cost Recovery,27:24.8,58:35.9,bill,
co,2013A,upper,SB 13-110,Wildland Fire Cost Recovery Fund,27:24.8,50:29.1,bill,
co,2013A,upper,SB 13-111,Require Reports Of Elder Abuse And Exploitation,25:02.9,20:42.6,bill,
co,2013A,upper,SB 13-112,Cap 2012-13 School Land Revenues Transfers,27:24.8,07:33.6,bill,
co,2013A,upper,SB 13-113,Natural Resource Damage Recovery Fund,27:24.8,11:35.5,bill,
co,2013A,upper,SB 13-114,Investigation & Application Fees Racing Cash Fund,27:24.8,58:47.2,bill,
co,2013A,upper,SB 13-115,Waste Tire Fee Administration Cash Fund,27:24.8,58:49.0,bill,
co,2013A,upper,SB 13-116,Psychologists Evaluate Defendant's Mental State,32:00.9,14:11.9,bill,
co,2013A,upper,SB 13-117,Increase Transparency Criminal Records & Hearings,32:00.9,50:38.7,bill,
co,2013A,upper,SB 13-118,Seller Financing Mortgage Loan Originator Exempt,32:00.9,07:43.1,bill,
co,2013A,upper,SB 13-119,Clarify Title Ins Certificate Of Tax Reqmnt,32:01.0,21:01.1,bill,
co,2013A,upper,SB 13-120,Navy SEAL Motor Vehicle License Plate,32:01.0,21:04.4,bill,
co,2013A,upper,SB 13-121,Higher Ed Institutions Fee-for-service Contracts ,32:01.0,51:18.8,bill,
co,2013A,upper,SB 13-122,Criminal Defendant's Rights Tax Cases,32:01.0,58:57.8,bill,
co,2013A,upper,SB 13-123,Collateral Consequences,32:01.0,21:07.8,bill,
co,2013A,upper,SB 13-124,Requirements Of Insurance Intermediaries,32:01.0,17:52.2,bill,
co,2013A,upper,SB 13-125,Preneed Funeral Contracts,32:01.0,21:11.3,bill,
co,2013A,upper,SB 13-126,HOA Condo Apt Electric Vehicle Charging Stations,32:01.0,18:39.9,bill,
co,2013A,upper,SB 13-127,Sales Tax Revenue To Older Coloradans Cash Fund,32:01.0,21:16.5,bill,
